lab_id,transect,date_collected,collection_event,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,parts_collected,notes,extracted,transect_list,collected_list,collection_event_list
odo_1219,FT14,10/30/17,1,8:55,7,"LB, AS",39.01539,-123.06274,3.5,30,20,0,50,swab,,12/7/17,,,
odo_1236,FT14,10/30/17,1,9:57,24,"LB, AS",39.01528,-123.0627,3,30,30,0,40,swab,,12/7/17,,,
odo_1220,FT14,10/30/17,1,8:57,8,"LB, AS",39.01537,-123.0626,3,30,20,0,50,swab,small pellets,12/7/17,,,
odo_1221,FT14,10/30/17,1,8:59,9,"LB, AS",39.01537,-123.0626,3,30,20,0,50,swab,same GPS as 8; small pellets,12/7/17,,,
odo_1222,FT14,10/30/17,1,9:02,10,"LB, AS",39.01531,-123.06256,3.5,30,20,0,50,swab,clumped,12/7/17,,,
odo_1223,FT14,10/30/17,1,9:03,11,"LB, AS",39.01532,-123.06253,3,10,20,0,70,swab,,12/7/17,,,
odo_1224,FT14,10/30/17,1,9:18,12,"LB, AS",39.01524,-123.06151,3.5,10,0,50,40,swab,,12/7/17,,,
odo_1225,FT14,10/30/17,1,9:20,13,"LB, AS",39.01527,-123.06142,3,20,10,20,50,swab,small,12/7/17,,,
odo_1226,FT14,10/30/17,1,9:20,14,"LB, AS",39.01527,-123.06142,3,20,10,20,50,swab,same GPS as 13,12/7/17,,,
odo_1234,FT14,10/30/17,1,9:49,22,"LB, AS",39.01527,-123.06142,3.5,20,10,20,50,swab,,12/7/17,,,
odo_1235,FT14,10/30/17,1,9:51,23,"LB, AS",39.01527,-123.06142,3,40,0,10,50,swab,same GPS as 23,12/7/17,,,
odo_1227,FT14,10/30/17,1,9:25,15,"LB, AS",39.01527,-123.06133,3.5,10,5,0,85,swab,,12/7/17,,,
odo_1228,FT14,10/30/17,1,9:29,16,"LB, AS",39.01501,-123.06122,3.5,10,10,10,70,swab,,12/7/17,,,
odo_1229,FT14,10/30/17,1,9:31,17,"LB, AS",39.01501,-123.06122,3.5,10,10,10,70,swab,same GPS as 16,12/7/17,,,
odo_1230,FT14,10/30/17,1,9:32,18,"LB, AS",39.01501,-123.06122,3,10,10,10,70,swab,tiny pellets,12/7/17,,,
odo_1231,FT14,10/30/17,1,9:34,19,"LB, AS",39.01501,-123.06122,3,10,10,10,70,swab,same GPS as 16,12/7/17,,,
odo_1232,FT14,10/30/17,1,9:36,20,"LB, AS",39.01501,-123.06122,3.5,10,10,10,70,swab,same GPS as 16,12/7/17,,,
odo_1233,FT14,10/30/17,1,9:38,21,"LB, AS",39.01501,-123.06122,3.5,10,10,10,70,swab,same GPS as 16,12/7/17,,,
odo_1316,FT06,10/31/17,3,14:30,1,LB,38.99062,-123.07989,3,20,80,0,0,swab,,12/8/17,,,
odo_1317,FT06,10/31/17,3,14:37,2,LB,38.99035,-123.08064,3,5,95,0,0,swab,,12/8/17,,,
odo_1318,FT06,10/31/17,3,14:42,3,LB,38.99012,-123.08106,3,0,100,0,0,swab,,12/8/17,,,
odo_1319,FT06,10/31/17,3,14:48,4,LB,38.98959,-123.08145,3,0,100,0,0,swab,,12/8/17,,,
odo_1320,FT06,10/31/17,3,14:55,5,LB,38.98928,-123.08163,3.5,0,100,0,0,swab,,12/8/17,,,
odo_1300,FT11,10/31/17,3,10:46,1,"LB, KC, AVS",39.00269,-123.09975,4.5,0,100,0,0,swab,borderline eroded,12/8/17,,,
odo_1301,FT11,10/31/17,3,10:52,2,"LB, KC, AVS",39.00268,-123.09979,4.5,0,100,0,0,swab,"clumped, big",12/8/17,,,
odo_1302,FT11,10/31/17,3,10:56,3,"LB, KC, AVS",39.00233,-123.09978,3.5,15,85,0,0,swab,,12/8/17,,,
odo_1303,FT11,10/31/17,3,11:00,4,"LB, KC, AVS",39.002,-123.09982,3.5,5,95,0,0,swab,,12/8/17,,,
odo_1304,FT11,10/31/17,3,11:03,5,"LB, KC, AVS",39.00202,-123.09977,3,5,95,0,0,swab,,12/8/17,,,
odo_1305,FT11,10/31/17,3,11:06,6,"LB, KC, AVS",39.00192,-123.09971,3,5,95,0,0,swab,in a line,12/8/17,,,
odo_1306,FT11,10/31/17,3,11:13,7,"LB, KC, AVS",39.00178,-123.09953,4.5,5,95,0,0,swab,borderline eroded,12/8/17,,,
odo_1307,FT11,10/31/17,3,11:17,8,"LB, KC, AVS",39.00167,-123.09911,3,10,90,0,0,swab,,12/8/17,,,
odo_1308,FT11,10/31/17,3,11:17,9,"LB, KC, AVS",39.00167,-123.09911,2.5,10,90,0,0,swab,same GPS as 8,12/8/17,,,
odo_1309,FT11,10/31/17,3,11:21,10,"LB, KC, AVS",39.00159,-123.09902,3,20,80,0,0,swab,,12/8/17,,,
odo_1310,FT11,10/31/17,3,11:26,11,"LB, KC, AVS",39.00157,-123.09895,3,25,75,0,0,swab,small pellets,12/8/17,,,
odo_1311,FT11,10/31/17,3,11:39,12,"LB, KC, AVS",39.00056,-123.09748,3,5,95,0,0,swab,,12/8/17,,,
odo_1312,FT11,10/31/17,3,11:42,13,"LB, KC, AVS",39.00052,-123.09732,3.5,20,80,0,0,swab,possibly previously sampled,12/8/17,,,
odo_1313,FT11,10/31/17,3,11:45,14,"LB, KC, AVS",39.00051,-123.09725,3.5,10,90,0,0,swab,clumped,12/8/17,,,
odo_1314,FT11,10/31/17,3,11:48,15,"LB, KC, AVS",39.00048,-123.09714,3,0,100,0,0,swab,,12/8/17,,,
odo_1315,FT11,10/31/17,3,11:50,16,"LB, KC, AVS",39.00053,-123.0969,4.5,10,90,0,0,swab,,12/8/17,,,
odo_1336,FT05,11/1/17,2,10:38,1,LB,39.03012,-123.08681,4.5,0,100,0,0,swab,borderline eroded,12/8/17,,,
odo_1337,FT05,11/1/17,2,10:42,2,LB,39.03007,-123.08618,4.5,0,100,0,0,swab,"borderline eroded, white flecks",12/8/17,,,
odo_1338,FT05,11/1/17,2,10:45,3,LB,39.03009,-123.08613,4,0,100,0,0,swab,white flecks,12/8/17,,,
odo_1339,FT05,11/1/17,2,10:49,4,LB,39.03001,-123.08609,3.5,0,100,0,0,swab,,12/8/17,,,
odo_1340,FT05,11/1/17,2,10:53,5,LB,39.02991,-123.0857,3.5,0,100,0,0,swab,"small, clumped",12/8/17,,,
odo_1341,FT05,11/1/17,2,10:58,6,LB,39.02963,-123.08537,3.5,30,40,5,25,swab,,12/8/17,,,
odo_1342,FT05,11/1/17,2,11:02,7,LB,39.02945,-123.0854,4,20,40,0,40,swab,,12/8/17,,,
odo_1343,FT05,11/1/17,2,11:05,8,LB,39.02941,-123.08544,4,20,40,0,40,swab,,12/8/17,,,
odo_1344,FT05,11/1/17,2,11:09,9,LB,39.02917,-123.08545,3.5,5,65,30,0,swab,,12/8/17,,,
odo_1345,FT05,11/1/17,2,11:09,10,LB,39.02917,-123.08545,3.5,5,65,30,0,swab,"same GPS as 9, smaller pellets in/near larger pile",12/8/17,,,
odo_1346,FT05,11/1/17,2,11:17,11,LB,39.02901,-123.08574,4,15,50,10,25,swab,,12/8/17,,,
odo_1347,FT05,11/1/17,2,11:22,12,LB,39.02903,-123.0855,3.5,20,20,20,40,swab,,12/8/17,,,
odo_1348,FT05,11/1/17,2,11:27,13,LB,39.02943,-123.08542,3.5,20,50,10,20,swab,,12/8/17,,,
odo_1349,FT05,11/1/17,2,11:27,14,LB,39.02943,-123.08542,4,20,50,10,20,swab,same GPS as 13; could be same individuals but different size/shaped pellets,12/8/17,,,
odo_1350,FT05,11/1/17,2,11:31,15,LB,39.02948,-123.08538,3.5,20,20,10,50,swab,,12/8/17,,,
odo_1351,FT05,11/1/17,2,14:38,16,"LB, WH",39.02989,-123.08685,3,20,60,0,20,swab,,12/8/17,,,
odo_1352,FT05,11/1/17,2,14:40,17,"LB, WH",39.0298,-123.08684,4,20,60,0,20,swab,possibly previously sampled,12/8/17,,,
odo_1353,FT05,11/1/17,2,14:42,18,"LB, WH",39.0298,-123.08684,4.5,20,60,0,20,swab,same GPS as 17; slightly clumped,12/8/17,,,
odo_1354,FT05,11/1/17,2,14:44,19,"LB, WH",39.02974,-123.08681,3.5,20,70,0,10,swab,,,,,
odo_1355,FT05,11/1/17,2,14:46,20,"LB, WH",39.02972,-123.08678,3.5,20,80,0,0,swab,,,,,
odo_1356,FT05,11/1/17,2,14:48,21,"LB, WH",39.0297,-123.08677,3.5,0,100,0,0,swab,,,,,
odo_1357,FT05,11/1/17,2,14:49,22,"LB, WH",39.0297,-123.08677,4,0,100,0,0,swab,same GPS as 21,,,,
odo_1358,FT05,11/1/17,2,14:51,23,"LB, WH",39.02964,-123.08668,4,0,100,0,0,swab,,,,,
odo_1359,FT05,11/1/17,2,14:53,24,"LB, WH",39.02958,-123.08664,4,0,100,0,0,swab,,,,,
odo_1360,FT05,11/1/17,2,14:55,25,"LB, WH",39.02958,-123.08664,3,0,100,0,0,swab,same GPS as 24,,,,
odo_1361,FT05,11/1/17,2,14:57,26,"LB, WH",39.02955,-123.08662,4,0,100,0,0,swab,,,,,
odo_1362,FT05,11/1/17,2,14:59,27,"LB, WH",39.02955,-123.08661,3,0,100,0,0,swab,,,,,
odo_1363,FT05,11/1/17,2,15:02,28,"LB, WH",39.02949,-123.08681,4,5,95,0,0,swab,,,,,
odo_1364,FT05,11/1/17,2,15:03,29,"LB, WH",39.02945,-123.08683,3,5,95,0,0,swab,,,,,
odo_1365,FT05,11/1/17,2,15:06,30,"LB, WH",39.0294,-123.08684,4,10,80,0,10,swab,,,,,
odo_1335,FT16,11/1/17,2,14:05,15,"LB, WH",39.02488,-123.06542,3.5,0,100,0,0,swab,,12/8/17,,,
odo_1330,FT16,11/1/17,2,13:47,10,"LB, WH",39.02392,-123.06538,3.5,40,50,0,10,swab,"small, clumped",12/8/17,,,
odo_1331,FT16,11/1/17,2,13:50,11,"LB, WH",39.02392,-123.06538,3.5,15,60,5,20,swab,same GPS as 10,12/8/17,,,
odo_1334,FT16,11/1/17,2,14:02,14,"LB, WH",39.02465,-123.06534,3,10,20,5,65,swab,,12/8/17,,,
odo_1333,FT16,11/1/17,2,13:58,13,"LB, WH",39.02441,-123.06533,4.5,0,100,0,0,swab,borderline eroded,12/8/17,,,
odo_1332,FT16,11/1/17,2,13:54,12,"LB, WH",39.02421,-123.06532,2.5,10,90,0,0,swab,,12/8/17,,,
odo_1329,FT16,11/1/17,2,13:41,9,"LB, WH",39.02395,-123.06489,3.5,30,20,0,50,swab,clumped,12/8/17,,,
odo_1328,FT16,11/1/17,2,13:36,8,"LB, WH",39.02438,-123.06472,3.5,40,40,0,20,swab,,12/8/17,,,
odo_1327,FT16,11/1/17,2,13:32,7,"LB, WH",39.02449,-123.0646,3.5,30,50,0,20,swab,,12/8/17,,,
odo_1326,FT16,11/1/17,2,13:28,6,"LB, WH",39.02454,-123.06404,4,30,70,0,0,swab,,12/8/17,,,
odo_1321,FT16,11/1/17,2,13:11,1,"LB, WH",39.02464,-123.06403,4,20,40,0,40,swab,,12/8/17,,,
odo_1322,FT16,11/1/17,2,13:15,2,"LB, WH",39.02449,-123.06394,3.5,0,80,0,20,swab,,12/8/17,,,
odo_1323,FT16,11/1/17,2,13:17,3,"LB, WH",39.02449,-123.06394,,0,80,0,20,swab,same GPS as 2,12/8/17,,,
odo_1324,FT16,11/1/17,2,13:19,4,"LB, WH",39.02443,-123.06393,3,0,100,0,0,swab,in a line,12/8/17,,,
odo_1325,FT16,11/1/17,2,13:22,5,"LB, WH",39.0244,-123.06387,3.5,0,100,0,0,swab,pile at the end of the line,12/8/17,,,
odo_1420,FT10,11/2/17,2,14:58,33,"LB, JB, JB, MH, TH",39.03178,-123.07978,3.5,0,60,40,0,swab,,,,,
odo_1421,FT10,11/2/17,2,15:00,34,"LB, JB, JB, MH, TH",39.03167,-123.07973,4,0,60,40,0,swab,,,,,
odo_1422,FT10,11/2/17,2,15:00,35,"LB, JB, JB, MH, TH",39.03167,-123.07973,4,0,60,40,0,swab,same GPS as 34 but bigger pellets,,,,
odo_1418,FT10,11/2/17,2,14:54,31,"LB, JB, JB, MH, TH",39.03186,-123.07965,3,0,80,20,0,swab,large pellets,,,,
odo_1419,FT10,11/2/17,2,14:55,32,"LB, JB, JB, MH, TH",39.03188,-123.07965,2.5,0,80,20,0,swab,string of pearls looking pile,,,,
odo_1423,FT10,11/2/17,2,15:03,36,"LB, JB, JB, MH, TH",39.03162,-123.07961,3,0,60,40,0,swab,,,,,
odo_1416,FT10,11/2/17,2,14:50,29,"LB, JB, JB, MH, TH",39.03186,-123.07958,4,0,80,20,0,swab,,,,,
odo_1417,FT10,11/2/17,2,14:51,30,"LB, JB, JB, MH, TH",39.03186,-123.07958,3.5,0,80,20,0,swab,same GPS as 29,,,,
odo_1388,FT10,11/2/17,2,13:51,1,"LB, JB, JB, MH, TH",39.03193,-123.07957,3.5,0,70,30,0,swab,,,,,
odo_1415,FT10,11/2/17,2,14:48,28,"LB, JB, JB, MH, TH",39.03187,-123.07955,4,0,80,20,0,swab,,,,,
odo_1414,FT10,11/2/17,2,14:46,27,"LB, JB, JB, MH, TH",39.03188,-123.07954,3.50,0,80,20,0,swab,,,,,
odo_1413,FT10,11/2/17,2,14:45,26,"LB, JB, JB, MH, TH",39.03186,-123.07953,4,0,80,20,0,swab,,,,,
odo_1412,FT10,11/2/17,2,14:41,25,"LB, JB, JB, MH, TH",39.03187,-123.07951,3.5,0,80,20,0,swab,,,,,
odo_1411,FT10,11/2/17,2,14:39,24,"LB, JB, JB, MH, TH",39.03184,-123.07949,4,0,80,20,0,swab,scattered,,,,
odo_1409,FT10,11/2/17,2,14:35,22,"LB, JB, JB, MH, TH",39.03184,-123.07945,4,0,80,20,0,swab,larger set of 2 pellets in same location,,,,
odo_1410,FT10,11/2/17,2,14:35,23,"LB, JB, JB, MH, TH",39.03184,-123.07945,,0,80,20,0,swab,same GPS as 22; samller pellets,,,,
odo_1408,FT10,11/2/17,2,14:32,21,"LB, JB, JB, MH, TH",39.03184,-123.07944,3,0,80,20,0,swab,,,,,
odo_1389,FT10,11/2/17,2,13:54,2,"LB, JB, JB, MH, TH",39.03195,-123.07942,4,0,80,20,0,swab,may have been previously sampled,,,,
odo_1390,FT10,11/2/17,2,13:57,3,"LB, JB, JB, MH, TH",39.03194,-123.07941,4.5,0,80,20,0,swab,borderline eroded,,,,
odo_1391,FT10,11/2/17,2,13:58,4,"LB, JB, JB, MH, TH",39.03194,-123.07941,3.5,0,80,20,0,swab,same GPS as 3,,,,
odo_1392,FT10,11/2/17,2,13:59,5,"LB, JB, JB, MH, TH",39.03194,-123.07941,4,0,80,20,0,swab,same GPS as 3,,,,
odo_1406,FT10,11/2/17,2,14:29,19,"LB, JB, JB, MH, TH",39.03184,-123.07941,3.5,0,80,20,0,swab,,,,,
odo_1407,FT10,11/2/17,2,14:31,20,"LB, JB, JB, MH, TH",39.03184,-123.07941,3.5,0,80,20,0,swab,same GPS as 19,,,,
odo_1438,FT10,11/2/17,2,15:40,51,LB,39.0305,-123.0794,3,0,10,70,20,swab,,,,,
odo_1393,FT10,11/2/17,2,14:02,6,"LB, JB, JB, MH, TH",39.03192,-123.07935,3.5,0,80,20,0,swab,scattered 1 meter over trail,,,,
odo_1394,FT10,11/2/17,2,14:04,7,"LB, JB, JB, MH, TH",39.03192,-123.07935,4,0,80,20,0,swab,same GPS as 6; pile in middle of scattered pellets,,,,
odo_1404,FT10,11/2/17,2,14:25,17,"LB, JB, JB, MH, TH",39.03185,-123.07935,3.5,0,80,20,0,swab,,,,,
odo_1405,FT10,11/2/17,2,14:27,18,"LB, JB, JB, MH, TH",39.03185,-123.07935,4.5,0,80,20,0,swab,same GPS as 17,,,,
odo_1437,FT10,11/2/17,2,15:38,50,LB,39.03055,-123.07935,1.5,0,10,70,20,swab,,,,,
odo_1425,FT10,11/2/17,2,15:08,38,"LB, JB, JB, MH, TH",39.03151,-123.07934,4,0,60,40,0,swab,,,,,
odo_1395,FT10,11/2/17,2,14:06,8,"LB, JB, JB, MH, TH",39.03188,-123.07933,3.5,0,80,20,0,swab,small pellets,,,,
odo_1396,FT10,11/2/17,2,14:09,9,"LB, JB, JB, MH, TH",39.03188,-123.07933,,0,80,20,0,swab,same GPS as 8; scattered larger pellets,,,,
odo_1403,FT10,11/2/17,2,14:23,16,"LB, JB, JB, MH, TH",39.03185,-123.07933,4.5,0,80,20,0,swab,,,,,
odo_1424,FT10,11/2/17,2,15:06,37,"LB, JB, JB, MH, TH",39.03154,-123.07933,3.5,0,60,40,0,swab,,,,,
odo_1401,FT10,11/2/17,2,14:19,14,"LB, JB, JB, MH, TH",39.03186,-123.0793,3.5,0,80,20,0,swab,,,,,
odo_1402,FT10,11/2/17,2,14:21,15,"LB, JB, JB, MH, TH",39.03186,-123.0793,3,0,80,20,0,swab,same GPS as 14,,,,
odo_1400,FT10,11/2/17,2,14:17,13,"LB, JB, JB, MH, TH",39.03181,-123.07928,3.5,0,80,20,0,swab,only 4 pellets present,,,,
odo_1436,FT10,11/2/17,2,15:36,49,LB,39.03073,-123.07928,3,0,80,20,0,swab,,,,,
odo_1397,FT10,11/2/17,2,14:11,10,"LB, JB, JB, MH, TH",39.03187,-123.07927,3.5,0,80,20,0,swab,,,,,
odo_1398,FT10,11/2/17,2,14:12,11,"LB, JB, JB, MH, TH",39.03187,-123.07927,3.5,0,80,20,0,swab,same GPS as 10,,,,
odo_1399,FT10,11/2/17,2,14:14,12,"LB, JB, JB, MH, TH",39.03184,-123.07926,3.5,0,80,20,0,swab,,,,,
odo_1426,FT10,11/2/17,2,15:10,39,"LB, JB, JB, MH, TH",39.03143,-123.07926,3,0,60,40,0,swab,,,,,
odo_1427,FT10,11/2/17,2,15:10,40,"LB, JB, JB, MH, TH",39.03141,-123.07922,3.5,0,60,40,0,swab,,,,,
odo_1434,FT10,11/2/17,2,15:31,47,LB,39.03093,-123.07915,3.5,0,60,40,0,swab,,,,,
odo_1435,FT10,11/2/17,2,15:34,48,LB,39.03093,-123.07915,3.5,0,60,40,0,swab,same GPS as 47,,,,
odo_1428,FT10,11/2/17,2,15:14,41,"LB, JB, JB, MH, TH",39.0313,-123.07911,4,0,60,40,0,swab,,,,,
odo_1432,FT10,11/2/17,2,15:22,45,"LB, JB, JB, MH, TH",39.03099,-123.07901,3.5,0,60,40,0,swab,,,,,
odo_1433,FT10,11/2/17,2,15:28,46,LB,39.03099,-123.07901,3,0,60,40,0,swab,same GPS as 45,,,,
odo_1431,FT10,11/2/17,2,15:20,44,"LB, JB, JB, MH, TH",39.03113,-123.07899,4,0,60,40,0,swab,,,,,
odo_1440,FT10,11/2/17,2,15:48,53,LB,39.03061,-123.07898,3.5,0,80,20,0,swab,,,,,
odo_1441,FT10,11/2/17,2,15:48,54,LB,39.03061,-123.07898,3.5,0,80,20,0,swab,same GPS as 53,,,,
odo_1442,FT10,11/2/17,2,15:50,55,LB,39.03061,-123.07898,3,0,80,20,0,swab,same GPS as 53,,,,
odo_1429,FT10,11/2/17,2,15:17,42,"LB, JB, JB, MH, TH",39.03115,-123.07897,3,0,60,40,0,swab,,,,,
odo_1430,FT10,11/2/17,2,15:17,43,"LB, JB, JB, MH, TH",39.03115,-123.07897,3,0,60,40,0,swab,same GPS as 42,,,,
odo_1439,FT10,11/2/17,2,15:43,52,LB,39.03056,-123.07897,3.5,0,80,20,0,swab,,,,,
odo_1443,FT10,11/2/17,2,15:55,56,LB,39.03066,-123.07888,1.5,0,40,40,20,swab,,,,,
odo_1444,FT10,11/2/17,2,16:01,57,LB,39.03067,-123.0787,3.5,0,60,40,0,swab,,,,,
odo_1445,FT10,11/2/17,2,16:04,58,LB,39.03074,-123.07859,3.5,0,60,40,0,swab,,,,,
odo_1446,FT10,11/2/17,2,16:07,59,LB,39.03089,-123.07825,1.5,10,50,40,0,swab,clumped,,,,
odo_1447,FT10,11/2/17,2,16:11,60,LB,39.03091,-123.07818,1.5,10,50,40,0,swab,,,,,
odo_1448,FT10,11/2/17,2,16:13,61,LB,39.0309,-123.07796,4,0,90,10,0,swab,,,,,
odo_1451,FT10,11/2/17,2,16:23,64,LB,39.03146,-123.0779,3,10,65,25,0,swab,,,,,
odo_1452,FT10,11/2/17,2,16:24,65,LB,39.03146,-123.0779,3.5,10,75,15,0,swab,same GPS as 64,,,,
odo_1450,FT10,11/2/17,2,16:20,63,LB,39.03141,-123.07787,4,10,75,15,0,swab,,,,,
odo_1449,FT10,11/2/17,2,16:15,62,LB,39.0308,-123.07744,3,10,70,20,0,swab,,,,,
odo_1366,FT13,11/2/17,2,10:52,1,LB,39.00229,-123.08044,3,10,90,0,0,swab,,,,,
odo_1367,FT13,11/2/17,2,11:02,2,LB,39.00243,-123.08034,3,5,95,0,0,swab,,,,,
odo_1368,FT13,11/2/17,2,11:05,3,LB,39.00243,-123.08031,3.5,5,95,0,0,swab,,,,,
odo_1369,FT13,11/2/17,2,11:08,4,LB,39.00245,-123.08022,3.5,5,95,0,0,swab,,,,,
odo_1370,FT13,11/2/17,2,11:11,5,LB,39.00245,-123.08022,4,5,95,0,0,swab,same GPS as 4,,,,
odo_1371,FT13,11/2/17,2,11:14,6,LB,39.00248,-123.08015,3,0,100,0,0,swab,,,,,
odo_1372,FT13,11/2/17,2,11:19,7,LB,39.00248,-123.07968,3,0,100,0,0,swab,,,,,
odo_1375,FT13,11/2/17,2,11:36,10,LB,39.00198,-123.07954,3.5,15,55,0,30,swab,,,,,
odo_1376,FT13,11/2/17,2,11:41,11,LB,39.00177,-123.07935,2.5,20,20,0,60,swab,,,,,
odo_1373,FT13,11/2/17,2,11:25,8,LB,39.00245,-123.07933,1.5,0,100,0,0,swab,,,,,
odo_1374,FT13,11/2/17,2,11:29,9,LB,39.00257,-123.07906,1.5,5,95,0,0,swab,,,,,
odo_1377,FT13,11/2/17,2,11:45,12,LB,39.00155,-123.079,3.5,10,60,0,30,swab,,,,,
odo_1378,FT13,11/2/17,2,11:54,13,LB,39.00122,-123.07847,3.5,20,50,5,25,swab,,,,,
odo_1379,FT13,11/2/17,2,11:57,14,LB,39.00119,-123.07816,3,15,85,0,0,swab,,,,,
odo_1380,FT13,11/2/17,2,12:06,15,LB,39.00121,-123.07734,3.5,20,60,0,20,swab,,,,,
odo_1381,FT13,11/2/17,2,12:16,16,LB,39.00065,-123.07663,4,0,90,0,10,swab,,,,,
odo_1383,FT13,11/2/17,2,12:23,18,LB,39.0008,-123.07663,3.5,0,70,10,20,swab,,,,,
odo_1386,FT13,11/2/17,2,12:31,21,LB,39.00084,-123.07659,3.5,0,70,10,20,swab,dumped,,,,
odo_1382,FT13,11/2/17,2,12:19,17,LB,39.00072,-123.07657,3.5,0,50,10,40,swab,,,,,
odo_1384,FT13,11/2/17,2,12:27,19,LB,39.00086,-123.07657,3.5,0,70,10,20,swab,,,,,
odo_1385,FT13,11/2/17,2,12:27,20,LB,39.00086,-123.07657,3.5,0,70,10,20,swab,same GPS as 19,,,,
odo_1387,FT13,11/2/17,2,12:34,22,LB,39.00094,-123.0764,3.5,20,60,0,20,swab,in a line,,,,
odo_1464,FT01,11/6/17,3,11:42,12,LB,39.0154,-123.07574,3,20,65,15,0,swab,,,,,
odo_1463,FT01,11/6/17,3,11:36,11,LB,39.01502,-123.0753,3,15,50,0,35,swab,,,,,
odo_1462,FT01,11/6/17,3,11:27,10,LB,39.01455,-123.07375,3,10,90,0,0,swab,,,,,
odo_1461,FT01,11/6/17,3,11:22,9,LB,39.01425,-123.07303,3,5,95,0,0,swab,,,,,
odo_1465,FT01,11/6/17,3,11:56,13,LB,39.01419,-123.0727,3,0,100,0,0,swab,,,,,
odo_1460,FT01,11/6/17,3,11:18,8,LB,39.01422,-123.07259,3,0,100,0,0,swab,,,,,
odo_1466,FT01,11/6/17,3,12:00,14,LB,39.01424,-123.07214,2.5,0,100,0,0,swab,clumped,,,,
odo_1459,FT01,11/6/17,3,11:12,7,LB,39.01446,-123.07132,3.5,0,100,0,0,swab,,,,,
odo_1456,FT01,11/6/17,3,11:05,4,LB,39.01444,-123.07123,3.5,0,100,0,0,swab,"clumped, at bed site",,,,
odo_1457,FT01,11/6/17,3,11:08,5,LB,39.01444,-123.07123,3.5,0,100,0,0,swab,"same GPS as 4, at bed site",,,,
odo_1458,FT01,11/6/17,3,11:09,6,LB,39.01444,-123.07123,3.5,0,100,0,0,swab,"same GPS as 4, at bed site",,,,
odo_1455,FT01,11/6/17,3,10:58,3,LB,39.01517,-123.0704,3.5,5,95,0,0,swab,,,,,
odo_1454,FT01,11/6/17,3,10:50,2,LB,39.01621,-123.06994,3.5,0,100,0,0,swab,,,,,
odo_1453,FT01,11/6/17,3,10:46,1,LB,39.01623,-123.06992,2.5,0,100,0,0,swab,,,,,
odo_1467,FT19,11/6/17,2,8:39,1,"LB, RF",39.01282,-123.09164,3,10,90,0,0,swab,,,,,
odo_1468,FT19,11/6/17,2,8:57,2,"LB, RF",39.01231,-123.09071,1.5,5,95,0,0,swab,,,,,
odo_1469,FT19,11/6/17,2,8:59,3,"LB, RF",39.01231,-123.09071,1,5,95,0,0,swab,same GPS as 2; pile at end of 2 (probably same individual),,,,
odo_1470,FT19,11/6/17,2,9:02,4,"LB, RF",39.01233,-123.09061,2,5,95,0,0,swab,4 pellets scattered along path,,,,
odo_1471,FT19,11/6/17,2,9:07,5,"LB, RF",39.01237,-123.08985,3.5,0,100,0,0,swab,,,,,
